key,data_str,decimals,precision,context_ref,element_name,unit,period_type,isTextBlock_flg,abstract_flg,period_start,period_end,instant_date,end_date_pv,instant_date_pv,scenario
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,2452239000,-3,,Prior1YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,2671238000,-3,,CurrentYearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-2497844000,-3,,Prior4YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-1308408000,-3,,Prior3YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-958782000,-3,,Prior2YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-2374721000,-3,,Prior1YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-3545107000,-3,,CurrentYearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,-2365213000,-3,,Prior4YearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,-2362040000,-3,,Prior3YearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,-2048882000,-3,,Prior2YearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,398440000,-3,,Prior1YearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,457299000,-3,,CurrentYearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,1183272000,-3,,Prior4YearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,1099980000,-3,,Prior3YearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,1069855000,-3,,Prior2YearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,1689190000,-3,,Prior1YearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,1326715000,-3,,CurrentYearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
