key,data_str,decimals,precision,context_ref,element_name,unit,period_type,isTextBlock_flg,abstract_flg,period_start,period_end,instant_date,end_date_pv,instant_date_pv,scenario
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,24.34,2,,Prior1YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,22.78,2,,CurrentYearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,1977013000,-3,,Prior4YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,11015523000,-3,,Prior3YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,8302394000,-3,,Prior2YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,5597142000,-3,,Prior1YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,8808413000,-3,,CurrentYearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,8971323000,-3,,Prior4YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,4276909000,-3,,Prior3YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,7058628000,-3,,Prior2YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-1915870000,-3,,Prior1YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
